epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,143.176,2.37313,3.62349,2.52173,0,0,0,0,4.26278,179.476,13.1697,0.0704225,0.00328638,0.00328638
2,286.823,2.51379,3.7466,2.75131,0,0,0,0,5.17146,740.445,64.3816,0.0402915,0.00648865,0.00648865
