epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.2594,2.57783,3.87553,2.68687,0,0,0,0,nan,nan,nan,0.0704225,0.00328638,0.00328638
2,23.4024,2.66662,3.82255,2.817,0,0,0,0,0.51694,inf,126.256,0.0402587,0.00645588,0.00645588
